state_code,msamd,census_tract_number
37,11700,0015.00
23,38860,0002.00
6,12540,0031.22
11,47894,0092.03
6,31084,2379.00
6,31084,9200.16
40,36420,1033.00
6,42044,0999.06
36,35004,4060.02
8,24300,0010.02
19,,9504.00
8,19740,0070.28
39,,9501.00
10,48864,0119.00
6,36084,4507.22
24,47894,8511.00
6,31460,0002.00
21,17140,0637.01
39,17460,4152.00
1,13820,0113.00
6,36084,3470.00
6,,0524.20
12,45300,0249.01
6,41740,0085.04
35,29740,0011.02
17,14060,0054.00
22,35380,0044.02
36,35644,1034.00
55,48140,0012.01
6,40140,0424.07
5,,9513.00
18,23844,0206.00
1,26620,0204.02
23,,9565.00
35,10740,9408.00
6,36084,4363.00
48,41700,2109.01
13,12020,0201.00
6,40140,0023.02
26,19804,5017.00
6,31084,5037.02
6,36084,3451.07
6,31084,5775.02
72,41980,5604.00
6,36084,3430.03
12,22744,0601.10
24,47894,8059.05
6,41940,5036.01
46,43620,0011.04
21,30460,0031.01
5,22900,
24,47894,8006.04
42,48700,0109.00
17,41180,5039.01
6,23420,0020.00
39,17140,0042.00
48,47020,9904.00
11,47894,0024.00
17,16974,4006.00
13,17980,
12,45300,0254.11
19,16300,0005.00
6,36084,3820.00
12,48424,0018.01
12,48424,0077.05
4,,0011.00
6,31084,1272.20
25,15764,3201.02
6,31084,1091.00
22,,0402.00
34,45940,0033.01
39,17460,1214.01
42,38300,2406.00
6,31084,5755.00
6,36084,4068.00
12,22744,0501.00
18,31140,0506.03
6,36084,4431.01
21,17300,9702.00
6,31084,4615.00
6,36084,3430.02
15,26180,0109.03
13,12060,1403.05
8,19740,0140.03
36,35644,0582.00
6,36084,3332.00
6,36084,4219.00
12,45300,0273.12
17,,9590.00
22,12940,0042.01
9,25540,4942.02
6,36084,4359.00
8,22660,0013.06
45,34820,0202.00
36,35644,0682.00
6,31084,1219.00
1,33860,0022.01
12,33124,0073.00
6,33700,0019.00
21,,9506.00
25,14484,4061.01
32,29820,0016.12
19,47940,0023.02
4,38060,1132.01
45,16700,0023.00
42,42540,2015.00
5,30780,0040.01
6,31084,3025.02
26,47644,1624.00
6,36084,4426.00
51,40060,0108.00
48,,0011.00
8,39380,0026.00
6,41740,0079.01
21,36980,9701.00
6,36084,4066.00
51,40060,3208.02
27,33460,0119.98
42,38300,5523.00
6,44700,0043.06
6,36084,4037.00
19,47940,0027.00
6,31084,1373.02
8,19740,0011.02
22,43340,0105.00
6,36084,3141.03
36,15380,0229.00
13,12060,0098.00
12,48424,0070.07
12,14600,0022.01
51,47260,0410.02
17,16974,2702.00
33,40484,0694.00
40,36420,1080.05
6,36084,3290.00
13,12060,0302.05
47,34980,0802.00
36,10580,0325.02
25,15764,3641.01
21,,9709.00
25,37764,2514.00
17,,9706.00
26,33780,8330.00
18,,9690.00
17,16974,2222.00
1,11500,0017.00
26,35660,0113.00
26,19804,5667.00
13,12060,0113.01
48,26420,6644.00
12,33124,0047.01
48,41700,1312.00
53,36500,0122.20
20,48620,0095.06
36,15380,0021.00
6,36084,4046.00
6,31084,6041.00
26,,9703.00
6,31084,4034.03
6,31084,4807.04
25,49340,7316.00
6,36084,4261.00
35,29740,0008.00
17,16974,8208.00
6,33700,0009.07
6,36084,4322.00
24,13644,7032.07
55,33340,0185.00
44,39300,0184.00
12,14600,0016.01
6,36084,4351.01
40,,9977.00
6,36084,4002.00
17,,0501.00
6,36084,4306.00
34,36140,0218.03
34,48864,0203.00
36,45060,0113.00
8,,9977.00
33,,0390.00
37,24660,0153.00
12,33124,0107.03
36,39100,0134.00
47,16860,0501.00
6,31084,5758.03
6,42044,0015.07
6,12540,0055.05
10,20100,0429.00
26,35660,0105.00
1,20020,0401.00
19,20220,0009.00
53,45104,0712.06
47,,9502.00
12,33124,0090.17
6,12540,0058.00
45,16700,0204.01
48,19124,0316.32
18,31140,0707.00
12,22744,0601.17
6,31084,2317.10
6,36084,3760.00
8,,9518.01
29,41180,
18,21780,0002.02
48,19124,0213.02
13,46660,0101.03
42,38300,6036.00
6,41940,0003.00
5,,9501.00
17,41180,4008.02
8,,9931.00
13,,9507.00
36,39100,2103.00
6,12540,0060.04
4,38060,0715.04
26,47644,1684.00
6,12540,0060.05
42,37964,0064.00
34,15804,6025.03
12,45300,0115.06
6,41940,5085.04
6,31084,1814.00
6,23420,0003.00
6,41940,5086.02
6,41500,0106.03
6,31084,1912.01
1,13820,0057.01
34,15804,6030.02
13,12060,0305.02
40,36420,1088.02
48,19124,0078.09
13,,0303.00
17,16974,8218.00
49,,9604.00
48,18580,0032.02
26,,0608.00
6,41740,0166.09
26,22420,0115.03
17,16974,1406.00
4,,0008.00
29,,9604.00
6,41940,5091.05
42,37964,0314.00
4,38060,1032.07
12,33124,0090.15
6,44700,0051.23
16,38540,9801.00
25,15764,3362.00
53,45104,0613.00
48,26420,2504.00
36,35644,0265.00
36,,0370.00
51,,0711.00
13,19140,0103.00
17,40420,0013.00
6,41884,6006.00
6,36084,4285.00
26,11460,4054.00
39,41780,0402.00
20,,9681.00
6,41940,5093.02
26,47644,1975.00
51,47894,4163.00
6,31084,4032.00
20,,9652.00
6,40900,0110.02
6,41940,5094.03
6,31084,4308.01
5,,9701.00
13,12060,0235.04
42,,0028.00
6,41940,5097.00
17,16974,4306.00
39,19380,3301.00
22,43340,0218.00
42,10900,0056.01
4,29420,9505.00
39,,9828.00
2,11260,0009.02
2,21820,0001.00
42,37964,4099.02
39,17140,0066.00
17,16974,8258.02
18,,9540.00
18,14020,0015.00
6,41940,5108.01
34,20764,7170.01
17,29404,8636.03
6,40140,0432.06
37,,0537.11
9,25540,4970.00
4,38060,4226.07
6,41940,5119.13
53,13380,0001.00
6,41940,5111.00
6,40900,0089.09
17,16974,8411.03
13,12060,0213.02
13,17980,0018.00
6,31084,2226.00
6,41940,5113.00
6,42044,0421.14
51,47894,4605.00
6,41940,5115.00
46,,9518.00
17,41180,5021.00
6,41500,0109.00
15,26180,0068.03
25,14484,0708.00
6,31084,5743.00
37,24780,0010.00
6,31084,5739.02
6,31084,2655.10
24,12580,1510.00
24,12580,4113.06
39,31900,0017.00
48,41700,1316.06
39,19380,0903.02
6,41940,5117.01
4,,9447.00
26,19804,5777.00
6,31084,1836.10
55,24580,9907.00
1,13820,0033.00
41,,3607.01
5,26300,0110.00
42,37964,0330.00
37,16740,0426.00
12,34940,0104.05
48,41700,1202.00
12,22744,0904.01
18,26900,9747.00
36,40380,0151.01
9,,2534.00
42,37964,4070.00
4,38060,1042.16
26,24340,0101.02
18,26900,3532.00
29,41180,1103.00
6,31084,1833.00
6,31084,1835.20
9,25540,4945.00
6,31084,4040.00
27,33460,0712.03
44,39300,0403.02
17,40420,0018.00
22,10780,0107.00
9,14860,0727.00
27,33460,0412.00
6,40140,0026.03
6,31084,1853.20
33,,9607.00
6,31084,1172.00
6,40900,0219.02
6,31084,3107.03
13,12060,0100.00
6,31084,1864.02
18,23844,0106.00
5,30780,9701.00
36,35644,0826.00
6,31084,1871.00
42,38300,9121.01
6,31084,1881.00
25,14484,1008.00
6,31084,1132.32
6,41884,0303.02
54,,0110.01
6,40900,0093.09
37,39580,0537.16
47,,0105.00
42,,4205.00
12,45300,0206.00
25,14484,5117.02
42,37964,0289.00
12,36740,0170.04
13,17980,0022.00
1,13820,0502.00
42,38300,9030.00
6,31084,1415.00
6,36084,4279.00
33,31700,0114.02
13,19140,0001.01
1,13820,0139.01
10,48864,0169.02
6,41940,5126.01
56,16940,0004.01
48,12420,0104.00
6,41884,6105.00
18,45460,0101.00
36,40380,0101.00
36,40380,0517.00
6,31084,1909.02
4,38060,4222.04
31,,9536.00
12,27260,0150.01
72,41980,5506.01
6,31084,1060.20
6,41884,6058.00
37,24660,0101.00
6,12540,0003.00
26,47644,6371.00
6,42044,0639.07
18,26900,3203.03
23,,9656.00
37,,0103.00
6,40900,0067.01
6,41740,0085.01
19,47940,9902.00
37,16740,0062.07
53,42644,0284.03
26,19804,5944.00
4,46060,0025.03
72,41980,3012.00
45,44940,0016.00
20,48620,0095.11
36,45060,0207.03
9,35300,1425.00
49,36260,1254.03
26,,0620.00
36,45060,0006.00
39,18140,0117.40
18,21780,0305.00
48,26420,2107.00
45,,0114.09
55,11540,0128.00
6,31084,1973.00
36,15380,0100.02
29,44180,0028.00
17,29404,8610.11
6,40140,0086.00
31,,0005.00
40,46140,0060.00
21,17140,0703.01
4,38060,0923.09
6,31084,1991.10
6,40900,0096.12
17,,9649.00
47,27180,0016.07
35,29740,0001.02
6,31084,1991.20
25,15764,3143.01
20,48620,0073.02
36,35644,0003.01
17,28100,0122.00
48,28660,0106.01
5,30780,0041.08
5,22220,0111.03
6,31084,5508.00
8,19740,0120.47
39,,9824.00
8,19740,0120.52
48,26420,4215.00
4,46060,0046.16
22,35380,0265.00
6,31084,1289.10
25,15764,3311.02
27,33460,1011.00
6,31084,1992.01
11,47894,0076.04
53,45104,0603.00
40,36420,2025.00
5,26300,0113.00
6,41740,0140.01
6,31084,1993.00
31,,9693.00
13,12060,0704.01
25,38340,9121.00
6,41740,0208.05
6,31084,1997.00
53,44060,0142.00
6,31084,2011.10
4,38060,1097.04
6,36084,4006.00
44,39300,0131.02
25,39300,6504.00
8,19740,0098.30
23,38860,0210.00
6,31084,2013.02
24,13644,7002.02
51,,0301.00
18,26900,3511.00
6,31084,4021.01
26,47644,1670.00
37,25860,0308.00
6,40140,0002.01
6,36084,4014.00
6,31084,2014.02
48,26420,6719.00
13,12060,0220.08
6,41740,0170.18
53,42644,0315.02
47,,9694.00
48,19124,0188.01
13,,9605.02
72,41980,0322.00
55,11540,0130.00
6,41740,0106.02
51,47894,1007.00
12,42260,0015.01
1,33660,0008.00
6,41940,5066.01
6,42044,1101.09
42,37964,0138.00
25,37764,2104.00
28,,0206.00
4,29420,9510.00
1,,9734.00
26,19804,5167.00
13,12060,0238.02
21,36980,9901.00
41,,9708.00
6,31084,5344.03
6,31084,4038.02
13,12060,0116.04
55,33340,2008.01
36,10580,0625.05
6,33700,0003.01
6,31084,2035.00
17,28100,0125.00
6,36084,4071.00
24,12580,6054.02
21,36980,0010.00
25,49340,7441.01
26,47644,7321.00
6,36084,3382.01
32,39900,0033.04
1,13820,0306.09
17,,0406.00
24,12580,4025.05
15,26180,0080.02
6,31084,2049.10
15,26180,0075.05
9,14860,0224.00
6,41940,5078.05
6,40140,0440.00
4,38060,5227.15
42,,9909.00
6,31084,2117.02
6,41740,0137.02
48,19124,0166.17
29,41180,2197.00
29,44180,0047.00
6,31084,2125.00
4,,9516.00
6,,0012.01
4,,0009.00
26,22420,0115.02
6,41740,0121.01
53,45104,0733.02
6,31084,2127.00
6,31084,2132.01
55,33460,9601.00
17,29404,8643.06
6,,0112.00
6,31084,2140.00
16,30300,9910.00
20,45820,0026.02
6,40140,0457.05
6,31084,2161.00
12,37860,0012.01
20,28140,0514.00
13,10500,9505.00
6,31084,2167.00
41,,9715.00
12,,0146.01
37,39580,0526.02
6,41940,5043.18
6,42044,0865.02
17,16974,6120.00
17,40420,0008.00
6,31084,2182.20
6,36084,4036.00
1,13820,0130.02
6,37100,0085.00
2,21820,0014.00
6,42044,0878.05
6,31084,4025.01
36,,1003.00
12,42260,0001.01
6,31084,2195.00
1,,0211.02
18,,9585.00
36,35004,4158.02
21,21060,0002.00
72,38660,0714.02
6,36084,3340.04
25,14484,5251.01
39,45780,0058.02
12,45300,0025.00
17,16974,8804.06
6,31084,2213.02
6,25260,0006.01
51,47260,0053.00
6,31084,2217.10
36,,1018.00
48,41700,1610.00
45,,9706.02
34,15804,5017.02
47,32820,0205.12
8,19740,0139.07
36,35004,5204.02
39,,9512.00
42,29540,0121.02
17,37900,0046.00
27,,9707.00
11,47894,0052.01
24,47894,8043.00
44,39300,0134.00
13,,0802.00
36,35004,4133.00
26,24340,0129.02
12,45300,0115.16
18,,9680.00
6,31084,2218.10
6,31084,7031.00
26,47644,7424.00
54,,9677.00
34,35084,0456.04
4,38060,0303.27
45,,0205.09
36,15380,0137.01
6,31084,5321.02
6,40900,0040.04
20,48620,0007.00
51,47894,9017.01
26,12980,0018.00
1,,0308.01
12,14600,0015.04
37,,0205.03
48,19124,0165.14
37,16740,0304.00
48,28660,0203.00
6,31084,2281.00
8,,9867.00
12,45300,0121.04
12,37340,0693.00
1,,9601.00
12,27260,0304.00
51,47894,4810.00
26,47644,2551.00
6,31084,2284.20
24,25180,0107.00
25,44140,8127.02
26,47644,1943.00
6,31084,2285.00
18,29020,0203.00
26,19804,5705.00
26,24340,0032.00
36,39100,0105.00
6,20940,0107.00
6,37100,0037.00
6,31084,2287.10
26,19804,5962.00
72,41980,1103.01
42,,9811.00
12,33124,0001.15
6,12540,0062.02
36,35004,5171.01
41,38900,0035.01
53,42644,0273.00
25,38340,9333.00
33,,0326.00
6,31084,1863.00
42,37964,0340.00
42,10900,0023.01
6,31084,2311.00
48,19124,0141.13
42,37964,0044.00
45,24860,0022.01
6,42044,0423.28
49,36260,1269.02
29,41180,2179.42
6,34900,2016.00
26,29620,0006.00
6,31084,2321.10
36,35644,0490.00
6,31084,9200.35
17,16974,1607.00
8,17820,0047.01
24,12580,3022.00
24,13644,7014.10
21,17300,2007.00
6,42044,0218.24
8,22660,0010.07
26,19804,5536.00
12,45300,0414.02
6,,0024.00
6,41940,5085.03
6,31084,2162.00
37,48900,0110.00
36,15380,0142.04
6,31084,2087.20
8,19740,0095.01
4,38060,4206.02
22,35380,0017.34
24,12580,4114.10
23,,9957.00
24,12580,1504.00
6,23420,0034.00
39,,9939.00
6,33700,0015.00
6,41740,0173.05
26,47644,2419.00
17,16974,8057.01
1,46220,0104.07
51,31340,0007.00
6,31084,5338.03
37,,9510.00
45,,0112.02
5,27860,0007.00
9,25540,5302.00
6,42020,0105.00
1,,9956.00
6,33700,0016.01
8,14500,0133.02
18,,9558.00
6,33700,0017.00
1,19460,0001.00
4,38060,1126.01
25,37764,2161.00
27,33460,0348.00
26,22420,0128.01
12,22744,0703.10
36,35644,0375.02
34,35084,0009.00
22,,9807.00
6,42044,0524.24
36,35004,1699.00
36,39100,0132.00
1,13820,0506.00
12,42680,0501.00
21,,0404.00
17,16974,2509.00
16,,9805.00
6,31084,9109.01
24,13644,7051.00
6,,0008.02
6,42044,0218.22
42,38300,9804.00
12,22744,0433.00
42,38300,4132.02
10,48864,0014.00
36,10580,0210.01
6,,1070.20
6,31084,5426.01
15,26180,0038.00
40,,9902.00
4,,9964.01
39,45780,0100.01
17,16974,6915.00
6,12540,0018.01
11,47894,0031.00
35,10740,0015.00
22,10780,0201.00
17,16974,7501.00
1,,9970.00
18,23060,0108.04
28,,9511.01
49,41620,1134.10
6,31084,1351.02
26,47644,1675.00
21,30460,0501.02
25,44140,0406.00
6,42044,0994.12
18,23060,0506.00
6,31084,9203.32
17,16974,8464.01
8,19740,0056.29
23,,0045.00
6,41740,0098.05
46,,9537.00
34,15804,6033.03
10,20100,0421.00
34,20764,0057.00
20,28140,0501.00
13,12060,1404.08
12,35840,0023.02
6,44700,0003.00
12,33124,0085.01
17,16580,0013.01
9,14860,0428.00
6,42100,1004.00
21,21780,0206.02
17,,9713.00
50,15540,0109.00
36,35644,0355.00
6,34900,2005.01
31,36540,0073.11
6,41740,0016.00
37,22180,0025.04
22,26380,0004.00
4,38060,1049.00
19,,0027.00
26,11460,4022.00
11,47894,0017.02
6,42044,0218.25
42,21500,0109.04
6,42044,0320.36
9,,3105.00
6,12540,0009.04
39,,5551.01
8,19740,0070.17
40,,0004.00
6,42044,0524.27
25,,0146.00
9,14860,0222.00
6,42044,0218.21
27,33460,1076.00
49,,9924.00
36,10580,0526.02
1,17980,0309.01
36,35644,0732.00
48,26420,5527.00
4,46060,0040.30
22,35380,0037.02
24,12580,4042.01
18,26900,3549.00
4,,9961.02
53,,0004.00
6,42044,0626.29
12,14600,0016.02
6,31084,4012.01
6,42044,0525.14
39,18140,0213.00
4,38060,1102.00
1,20020,0402.02
45,11340,0008.00
6,31084,6507.01
22,43340,0209.00
6,42044,0219.19
17,16974,3006.00
6,36084,4075.00
6,41884,6047.00
22,12940,0008.00
39,17140,0055.00
31,,9638.00
24,25180,0115.00
12,33124,0101.76
18,34620,0022.00
6,31084,4827.01
29,41180,2113.31
1,26620,0019.01
53,,9801.00
6,31084,5436.03
1,33660,0035.02
6,42044,0320.39
26,24340,0146.02
37,20500,9805.00
32,29820,0019.02
36,35644,0502.02
6,42044,0626.44
6,31084,5331.05
30,33540,0009.00
6,42044,0320.32
6,42044,1106.05
1,,9626.00
6,,0451.03
4,38060,0303.32
38,24220,0114.00
34,15804,7012.04
1,33660,0061.02
12,18880,0232.00
6,31084,5026.02
17,16020,9577.00
4,38060,1162.03
12,36740,0135.05
22,,0303.00
6,42044,0756.04
34,20764,0027.01
4,,9602.00
6,31084,1923.00
6,41940,5079.04
13,12060,9603.00
6,42044,0639.06
34,20764,8033.00
6,42044,0741.10
12,22744,0602.08
6,31084,1275.20
9,,3611.00
5,22220,0101.01
6,42044,1103.04
8,19740,0098.37
22,29340,0001.00
26,19804,5332.00
6,31084,2411.20
6,41740,0195.02
1,20020,0411.00
6,42044,0993.09
4,38060,0303.09
56,,9681.00
8,14500,0136.02
1,,9886.00
24,12580,4011.01
6,42044,0111.02
25,38340,9215.00
44,39300,0224.00
10,48864,0003.00
48,26420,7201.00
37,11700,0021.01
1,11500,0022.00
6,42044,0636.03
29,28140,0302.06
45,,9502.00
72,41980,0317.03
53,42644,0257.02
6,42044,0525.25
20,,9966.00
23,30340,0106.00
13,12060,0083.02
21,30460,0604.00
26,19804,5171.00
23,,0470.00
4,38060,4203.01
34,45940,0014.02
6,31084,5331.07
9,,5152.00
18,23844,0507.01
12,38940,0014.06
24,12580,5030.00
35,10740,0047.22
1,33860,0025.00
1,26620,0027.01
39,18140,0016.00
11,47894,0011.00
4,38060,1147.03
45,34820,0508.00
6,41500,0015.00
36,35644,0395.00
6,32900,0009.02
36,35004,1591.02
30,33540,0013.01
1,33860,0303.00
6,42044,0992.32
6,40140,0425.22
6,31084,1852.01
6,42044,0423.29
4,38060,0303.60
17,16974,6603.00
34,35084,0312.00
6,31084,4059.00
8,14500,0129.04
17,41180,4032.00
5,,0213.01
24,13644,7012.09
36,35004,5178.01
19,19340,0120.00
12,36740,0306.02
29,17860,9603.00
6,41940,5080.02
40,36420,1031.02
6,41940,5054.01
23,12620,0072.00
25,15764,3682.00
6,42044,0863.05
6,31084,5551.04
13,,0302.01
17,,0404.00
42,38300,8074.02
28,37700,0415.00
24,12580,7308.00
17,16974,8002.00
55,,0009.00
26,12980,0012.00
6,42044,0992.03
34,15804,7015.01
6,36084,3680.00
34,20764,0538.01
20,,9601.00
48,12420,0017.57
34,35084,0088.00
6,31084,1436.01
25,44140,8117.00
20,,9568.00
25,15764,3221.00
6,31084,3004.00
6,42044,0871.01
51,47894,0204.01
4,46060,0002.00
6,36084,3522.01
6,36084,4336.00
1,26620,0029.11
26,,9906.00
53,,
26,47644,1942.00
26,47644,2312.00
6,31084,3103.00
22,29180,0005.00
6,36084,3280.00
1,,9503.00
6,36084,4512.02
27,33460,0510.01
47,,0805.00
4,38060,4226.10
6,41740,0117.00
8,,9726.00
6,36084,3592.03
36,35004,4057.00
48,21340,0043.13
17,19180,0104.00
6,40900,0089.13
6,33700,0008.05
4,39140,0003.00
1,,9511.00
17,16974,8108.00
40,,0002.00
6,31084,7003.00
6,41940,5028.00
6,31084,1395.01
6,47300,0020.09
26,47644,1263.00
6,36084,4104.00
6,36084,3671.00
27,33460,0507.04
25,15764,3022.00
6,31084,5700.01
12,45300,0108.04
48,13140,0113.02
6,36084,4507.41
26,19804,5761.00
49,36260,2108.00
6,36084,4235.00
25,12700,0111.00
12,33124,0101.56
1,46220,0125.01
25,14484,0918.00
6,36084,4273.00
6,12540,0009.09
48,19124,0136.19
28,27140,0037.00
22,,9706.00
6,40140,0089.01
42,37964,0006.00
55,,0029.02
51,,9506.00
6,41940,5091.02
25,39300,6506.00
4,38060,1104.00
12,42260,0017.04
6,36084,3620.00
6,31084,2294.10
12,22744,0204.06
1,26620,0018.01
6,42044,1101.18
12,45300,0252.06
40,36420,1069.14
32,29820,0032.12
6,41740,0150.00
17,16974,0608.00
25,15764,3363.00
21,31140,0115.09
26,,0003.00
17,37900,9611.00
13,12060,0216.01
6,42044,0626.21
6,40140,0403.01
6,36084,4378.00
36,,9605.98
6,40140,0434.05
21,17140,0705.02
17,,9588.00
13,12060,0303.10
18,,9523.00
15,26180,0020.01
6,23420,0055.08
6,41884,0234.00
34,35644,0197.00
9,35300,1401.00
48,48660,0127.00
26,47644,2635.00
24,47894,8004.01
6,36084,4236.02
13,23580,0008.00
6,36084,4403.02
26,28020,0021.01
4,38060,3197.03
24,12580,7012.00
12,27260,0106.00
1,19460,0003.00
6,36084,3750.00
1,33660,0037.04
8,19740,0008.00
41,,9707.00
39,45780,0210.00
8,17820,0059.00
6,20940,0118.01
26,47644,1564.00
39,,9672.00
22,26380,0218.00
34,35084,0216.02
30,,9616.00
6,31084,1955.00
6,40900,0089.10
18,26900,3406.00
6,31084,4825.22
25,14484,4225.02
6,40900,0090.04
18,17140,9698.00
8,19740,0098.23
34,15804,6074.02
20,28140,0534.08
4,38060,5231.03
25,15764,3401.00
40,,9686.00
6,31084,5023.02
26,19804,5317.00
6,31084,2312.20
32,39900,0001.00
29,41180,2213.01
5,,9712.00
50,,9709.00
17,16974,8132.00
17,16974,8020.02
9,25540,5034.00
36,35644,0205.02
12,45300,0229.02
42,38300,7127.00
40,46140,0101.00
42,21500,0010.00
27,33460,0614.02
6,47300,0016.01
1,,0118.00
17,16974,2227.00
4,38060,0303.34
9,25540,4058.00
10,48864,0164.02
17,16974,8438.00
37,16740,0038.04
6,42044,0879.01
1,26620,0006.02
18,,9598.00
13,47580,0211.06
6,41940,5063.01
6,31084,1834.00
8,,9410.00
6,41740,0057.00
32,39900,0026.05
6,31084,5006.00
47,,9686.00
31,30700,0003.00
20,48620,0098.02
6,41940,5077.01
6,42044,0015.03
6,31084,5026.01
34,35084,0339.00
18,14020,9549.00
36,,0119.00
12,35840,0022.03
25,14484,5071.01
6,12540,0026.00
6,31084,4800.12
6,42044,1106.07
1,13820,0402.03
42,38300,2703.00
6,41740,0061.00
6,42044,0889.01
5,38220,0013.00
22,,9906.00
6,41740,0083.07
53,38900,0413.25
19,19780,0052.00
6,42100,1212.00
13,12020,1506.00
6,33700,0037.00
26,29620,0044.04
13,12060,0083.01
6,40140,0064.02
6,12540,0019.01
45,,0006.00
17,16974,0623.00
53,49420,0029.00
31,,9828.00
6,41740,0071.00
48,41700,1311.00
21,26580,0405.00
49,41620,1027.00
36,40380,0078.01
42,37964,4035.02
6,31084,4630.00
6,39820,0113.00
6,41740,0031.07
40,46140,0069.07
6,42044,0626.36
26,47644,2622.00
6,31084,4632.00
17,16974,0021.00
55,,9705.00
6,25260,0006.02
6,42044,0320.48
4,22380,0006.00
6,,0106.00
24,12580,4501.00
6,44700,0005.00
39,45780,0009.00
12,45300,0252.07
6,42044,0998.01
1,,0049.00
39,17460,2023.02
12,36740,0220.01
26,,9502.00
10,,0503.01
26,28020,0013.00
39,18140,0079.31
12,23540,0021.00
6,40900,0105.06
36,35644,0600.00
2,11260,0008.01
10,20100,0409.00
51,40060,7001.00
9,35300,3515.00
50,,9514.00
48,26420,6946.00
6,31084,4825.02
17,16974,2415.00
6,36084,4035.00
6,,0007.03
6,31084,5003.00
12,42260,0020.06
26,19804,5009.00
6,31084,5019.00
29,44180,0046.00
15,,0308.00
6,31084,5022.00
6,31084,5027.00
8,,9708.00
54,16620,0115.00
6,31084,2197.00
6,33700,0008.06
4,38060,1167.10
40,36420,0005.00
6,31084,5035.02
6,40900,0081.20
18,11300,0010.00
29,27900,0208.00
36,,0241.00
6,31084,5038.01
8,22660,0009.02
13,12060,0405.17
45,17900,0005.00
41,21660,0045.00
34,15804,6083.01
47,27740,0608.00
36,35644,0853.00
4,,9902.00
22,29340,0013.00
4,49740,0109.02
26,19804,5744.00
6,23420,0016.00
6,12540,0022.00
26,19804,5672.00
15,26180,0021.00
6,46700,2532.03
24,12580,7501.01
6,42044,1103.03
15,26180,0042.00
6,40900,0089.12
45,16700,0046.07
6,31084,5413.00
17,16974,3106.00
50,,9654.00
42,,3318.00
6,31084,5435.03
25,39300,6518.00
4,46060,0040.01
18,,0007.00
29,41180,1212.00
34,35084,0416.01
17,,9635.00
8,19740,0070.58
55,20260,0207.00
18,21780,0003.00
29,,9814.00
1,13820,0507.00
55,31540,0115.03
47,,0810.00
6,31084,5540.01
48,19124,0316.11
12,48424,0035.02
6,31084,5546.00
48,19124,0018.00
2,11260,0004.00
12,23020,0228.00
25,14484,0006.02
32,29820,0028.15
6,,0042.00
17,16974,8839.02
45,16700,0108.06
6,41500,0108.01
25,44140,8119.00
32,29820,0009.00
6,42044,0524.10
34,15804,7036.00
6,31084,5741.00
29,44180,0202.04
9,25540,5029.00
12,36100,0012.03
48,19124,0208.00
34,35084,0367.00
17,16974,1803.00
6,31084,5745.00
37,25860,0401.00
25,15764,3593.00
19,26980,0104.00
6,31084,5748.00
12,36740,0140.00
1,,9596.00
39,17140,0415.02
10,48864,0009.00
6,36084,4240.01
45,17900,0011.00
29,28140,0002.00
4,46060,0046.24
25,49340,7441.02
39,17460,1236.02
5,,9505.00
6,31084,5759.01
13,42340,0105.02
36,40380,0202.00
15,26180,0084.03
6,31084,5766.02
4,38060,2168.29
6,17020,0015.00
37,24660,0107.02
25,15764,3542.00
51,40060,9504.00
37,24660,0311.00
48,19124,0313.04
1,,0502.00
6,31084,5769.02
5,,9606.00
24,47894,8507.05
6,42044,0878.02
39,17460,2007.00
54,16620,0107.01
36,35004,1581.15
6,23420,0025.01
4,46060,0043.16
22,12940,0043.01
1,33660,0007.01
6,31084,5550.02
36,35644,0014.01
55,29404,0010.00
48,19124,0088.01
40,36420,2024.02
25,,2662.00
6,40140,0418.05
6,41740,0131.03
55,,9710.00
6,41940,5080.01
39,17460,1416.02
1,33860,0033.01
6,41940,5043.10
51,47260,0404.03
6,41940,5029.08
8,14500,0132.05
21,31140,0128.02
6,31084,2314.00
36,35004,1118.02
48,41700,1315.01
6,31084,1924.10
45,16700,0027.01
1,,0141.04
18,,0303.00
4,38060,4223.04
39,17460,1106.00
13,12060,0085.00
42,,0515.00
1,33660,0033.01
39,,9735.00
48,30980,0106.00
6,41940,5052.03
40,46140,0105.00
17,37900,0037.00
5,30780,0310.02
6,31084,2771.00
6,31084,4819.01
5,38220,0003.01
26,19804,5205.00
6,42044,0885.02
15,,0215.03
1,33660,0027.00
12,,9714.00
36,45060,0141.00
6,23420,0047.04
17,16974,8702.00
6,41940,5063.02
17,16974,8822.00
6,,0002.03
42,37964,3027.04
25,14484,1201.01
47,16860,0016.00
